,DistCode,District,Subdivision,PersonName,Gender,Age,WorkerType,RegisteredYesNo,Registered2017,Registered2016
2581,BI,Birbhum,Suri Sadar,YDsTpK,Female,21,Other,Yes,Yes,No
2582,BI,Birbhum,Suri Sadar,pGow,Male,53,Other,No,No,No
2583,BI,Birbhum,Suri Sadar,QOQrop,Male,45,Other,No,No,No
2584,BI,Birbhum,Suri Sadar,eiSDfR,Female,27,Other,Yes,Yes,Yes
2585,BI,Birbhum,Suri Sadar,KWbN,Female,43,Other,Yes,Yes,Yes
2586,BI,Birbhum,Suri Sadar,VkvW,Female,45,Other,Yes,No,Yes
2587,BI,Birbhum,Suri Sadar,mmWAP,Male,38,Other,No,No,No
2588,BI,Birbhum,Suri Sadar,fyIf,Male,44,Other,Yes,Yes,Yes
2589,BI,Birbhum,Suri Sadar,seIF,Female,35,Other,No,No,No
2590,BI,Birbhum,Suri Sadar,kbhwaE,Female,31,Other,Yes,Yes,Yes
2591,BI,Birbhum,Suri Sadar,NixGMC,Female,50,Transport,No,No,No
2592,BI,Birbhum,Suri Sadar,yVfEwg,Female,42,Transport,No,No,No
2593,BI,Birbhum,Suri Sadar,hMLA,Female,33,Transport,Yes,Yes,No
2594,BI,Birbhum,Suri Sadar,Grpr,Female,39,Transport,Yes,No,No
2595,BI,Birbhum,Suri Sadar,NLfO,Female,29,Other,No,No,No
2596,BI,Birbhum,Suri Sadar,UAjtZ,Female,37,Transport,Yes,Yes,Yes
2597,BI,Birbhum,Suri Sadar,HeSyM,Male,33,Other,Yes,Yes,No
2598,BI,Birbhum,Suri Sadar,pmuBXp,Male,41,Transport,Yes,Yes,Yes
2599,BI,Birbhum,Suri Sadar,hPaFJt,Male,38,Transport,No,No,No
2600,BI,Birbhum,Suri Sadar,MQov,Female,30,Transport,Yes,Yes,Yes
2601,BI,Birbhum,Suri Sadar,clbpd,Female,32,Other,Yes,No,No
2602,BI,Birbhum,Suri Sadar,BZVs,Male,47,Other,Yes,Yes,Yes
2603,BI,Birbhum,Suri Sadar,pYZl,Female,52,Other,No,No,No
2604,BI,Birbhum,Suri Sadar,tHvbSM,Male,34,Other,No,No,No
2605,BI,Birbhum,Suri Sadar,dwsfSv,Female,28,Construction,No,No,No
2606,BI,Birbhum,Suri Sadar,bOGf,Female,31,Transport,Yes,No,No
2607,BI,Birbhum,Suri Sadar,qxeQI,Male,28,Other,Yes,Yes,Yes
2608,BI,Birbhum,Suri Sadar,zWeN,Male,40,Construction,Yes,Yes,Yes
2609,BI,Birbhum,Suri Sadar,bnJWEi,Female,49,Other,No,No,No
2610,BI,Birbhum,Suri Sadar,ZokfT,Male,29,Other,Yes,No,No
2611,BI,Birbhum,Suri Sadar,TkFz,Male,47,Construction,Yes,No,No
2612,BI,Birbhum,Suri Sadar,OBmo,Female,60,Other,Yes,Yes,No
2613,BI,Birbhum,Suri Sadar,nvquX,Male,49,Other,Yes,No,No
2614,BI,Birbhum,Suri Sadar,MpnB,Female,38,Construction,No,No,No
2615,BI,Birbhum,Suri Sadar,RuVYx,Male,48,Other,No,No,No
2616,BI,Birbhum,Suri Sadar,rqpTfv,Female,24,Other,No,No,No
2617,BI,Birbhum,Suri Sadar,ZTebgj,Female,31,Other,Yes,No,No
2618,BI,Birbhum,Suri Sadar,iDIY,Male,43,Transport,Yes,Yes,Yes
2619,BI,Birbhum,Suri Sadar,vJspr,Male,23,Other,No,No,No
2620,BI,Birbhum,Suri Sadar,itJtvU,Female,39,Transport,Yes,Yes,Yes
2621,BI,Birbhum,Suri Sadar,jKTg,Male,35,Construction,Yes,Yes,No
2622,BI,Birbhum,Suri Sadar,Jrwti,Female,29,Other,Yes,Yes,Yes
2623,BI,Birbhum,Suri Sadar,QgOdqN,Male,42,Other,Yes,Yes,Yes
2624,BI,Birbhum,Suri Sadar,cYPDbs,Male,41,Other,No,No,No
2625,BI,Birbhum,Suri Sadar,JhhTIU,Male,30,Construction,Yes,Yes,Yes
2626,BI,Birbhum,Suri Sadar,AANUlk,Female,26,Construction,Yes,Yes,No
2627,BI,Birbhum,Suri Sadar,CjrSh,Male,42,Other,No,No,No
2628,BI,Birbhum,Suri Sadar,dKHvG,Female,35,Other,Yes,Yes,Yes
2629,BI,Birbhum,Suri Sadar,AlvmKc,Male,27,Transport,Yes,Yes,Yes
2630,BI,Birbhum,Suri Sadar,iSXnKg,Male,43,Construction,Yes,Yes,Yes
2631,BI,Birbhum,Suri Sadar,BJtUD,Female,43,Construction,Yes,Yes,Yes
2632,BI,Birbhum,Suri Sadar,JAJf,Female,40,Other,No,No,No
2633,BI,Birbhum,Suri Sadar,VziqfY,Male,48,Construction,Yes,Yes,Yes
2634,BI,Birbhum,Suri Sadar,bFKJ,Female,60,Transport,Yes,Yes,Yes
2635,BI,Birbhum,Suri Sadar,MbGxrC,Female,29,Construction,Yes,Yes,Yes
2636,BI,Birbhum,Suri Sadar,CxRmm,Female,28,Other,Yes,Yes,No
2637,BI,Birbhum,Suri Sadar,OgwAF,Male,40,Transport,No,No,No
2638,BI,Birbhum,Suri Sadar,Ktct,Male,58,Other,No,No,No
2639,BI,Birbhum,Suri Sadar,xSws,Female,28,Transport,Yes,Yes,Yes
2640,BI,Birbhum,Suri Sadar,qADUeW,Male,30,Construction,No,No,No
2641,BI,Birbhum,Suri Sadar,hwEDWQ,Female,48,Other,Yes,Yes,No
2642,BI,Birbhum,Suri Sadar,tUomjb,Male,49,Transport,Yes,Yes,Yes
2643,BI,Birbhum,Suri Sadar,Jqwb,Female,32,Other,No,No,No
2644,BI,Birbhum,Suri Sadar,ZnSsho,Male,45,Other,No,No,No
2645,BI,Birbhum,Suri Sadar,xYlu,Male,39,Other,Yes,Yes,Yes
2646,BI,Birbhum,Suri Sadar,EYEw,Female,44,Other,No,No,Yes
2647,BI,Birbhum,Suri Sadar,JHfwVu,Male,39,Construction,No,No,No
2648,BI,Birbhum,Suri Sadar,hBZKUA,Female,36,Transport,Yes,Yes,Yes
2649,BI,Birbhum,Suri Sadar,WylwVo,Male,30,Construction,Yes,No,No
2650,BI,Birbhum,Suri Sadar,rZFS,Male,40,Other,No,No,No
2651,BI,Birbhum,Suri Sadar,eoaZ,Male,50,Transport,No,No,No
2652,BI,Birbhum,Suri Sadar,MeFuDw,Female,46,Other,No,No,No
2653,BI,Birbhum,Suri Sadar,ppbrOi,Female,40,Other,Yes,Yes,Yes
2654,BI,Birbhum,Suri Sadar,eZGNh,Male,55,Other,No,No,No
2655,BI,Birbhum,Suri Sadar,wzaZQ,Male,46,Other,No,No,No
2656,BI,Birbhum,Suri Sadar,sRkn,Male,40,Transport,Yes,No,No
2657,BI,Birbhum,Suri Sadar,BBPGL,Male,40,Other,Yes,Yes,No
2658,BI,Birbhum,Suri Sadar,kuyD,Female,25,Other,Yes,No,No
2659,BI,Birbhum,Suri Sadar,tQQOAU,Male,42,Transport,Yes,Yes,Yes
2660,BI,Birbhum,Suri Sadar,UOmeg,Female,30,Transport,Yes,Yes,Yes
2661,BI,Birbhum,Suri Sadar,FclB,Male,22,Other,No,No,No
2662,BI,Birbhum,Suri Sadar,mcDSL,Female,25,Other,No,No,No
2663,BI,Birbhum,Suri Sadar,yXbz,Male,29,Other,No,No,No
2664,BI,Birbhum,Suri Sadar,IahHfm,Female,30,Construction,Yes,No,No
2665,BI,Birbhum,Suri Sadar,mkWd,Female,24,Transport,No,No,Yes
2666,BI,Birbhum,Suri Sadar,kQmBc,Male,28,Other,Yes,Yes,Yes
2667,BI,Birbhum,Suri Sadar,SUiDNr,Male,26,Other,Yes,No,No
2668,BI,Birbhum,Suri Sadar,pUrpzO,Male,52,Transport,No,No,No
2669,BI,Birbhum,Suri Sadar,KHuMNW,Female,41,Construction,No,No,No
2670,BI,Birbhum,Suri Sadar,npTDo,Female,48,Other,Yes,Yes,No
2671,BI,Birbhum,Suri Sadar,jHDeY,Male,48,Transport,Yes,Yes,No
2672,BI,Birbhum,Suri Sadar,dSbzFq,Male,30,Construction,Yes,No,No
2673,BI,Birbhum,Suri Sadar,PUlGU,Male,30,Other,No,No,No
2674,BI,Birbhum,Suri Sadar,SaHLW,Female,35,Other,No,No,No
2675,BI,Birbhum,Suri Sadar,cTvz,Male,38,Other,No,No,No
2676,BI,Birbhum,Suri Sadar,LkCsZ,Female,56,Other,Yes,Yes,Yes
2677,BI,Birbhum,Suri Sadar,uZVcg,Female,45,Other,No,No,No
2678,BI,Birbhum,Suri Sadar,zErDut,Male,39,Transport,No,No,No
2679,BI,Birbhum,Suri Sadar,dAFD,Female,29,Construction,Yes,Yes,Yes
2680,BI,Birbhum,Suri Sadar,WIGXm,Male,38,Transport,No,No,No
2681,BI,Birbhum,Suri Sadar,tGLLL,Male,34,Other,Yes,Yes,Yes
2682,BI,Birbhum,Suri Sadar,mkZBn,Male,31,Other,No,No,No
2683,BI,Birbhum,Suri Sadar,dLBFw,Male,37,Other,Yes,Yes,Yes
2684,BI,Birbhum,Suri Sadar,lvOLuG,Female,32,Other,No,No,No
2685,BI,Birbhum,Suri Sadar,SRfJ,Female,44,Other,No,No,No
2686,BI,Birbhum,Suri Sadar,zXSMdI,Male,27,Transport,Yes,Yes,Yes
2687,BI,Birbhum,Suri Sadar,BrvfaU,Male,37,Transport,No,No,No
2688,BI,Birbhum,Suri Sadar,sAnki,Female,62,Construction,Yes,No,No
2689,BI,Birbhum,Suri Sadar,HFHlCP,Male,34,Construction,No,No,No
2690,BI,Birbhum,Suri Sadar,ulKZB,Female,33,Other,No,No,No
2691,BI,Birbhum,Suri Sadar,eiwYan,Female,40,Other,Yes,Yes,Yes
2692,BI,Birbhum,Suri Sadar,grWGRg,Male,34,Other,No,No,No
2693,BI,Birbhum,Suri Sadar,HQJVG,Male,38,Construction,Yes,Yes,No
2694,BI,Birbhum,Suri Sadar,LIVFxd,Male,32,Other,No,No,No
2695,BI,Birbhum,Suri Sadar,JOzh,Female,57,Transport,Yes,Yes,Yes
2696,BI,Birbhum,Suri Sadar,FIJu,Male,29,Construction,Yes,Yes,Yes
2697,BI,Birbhum,Suri Sadar,RORa,Female,48,Transport,Yes,No,No
2698,BI,Birbhum,Suri Sadar,fNKFR,Male,29,Other,Yes,Yes,No
2699,BI,Birbhum,Suri Sadar,uxNG,Male,41,Transport,Yes,No,No
2700,BI,Birbhum,Suri Sadar,YBfzhK,Male,37,Other,No,No,No
2701,BI,Birbhum,Suri Sadar,knyPWE,Male,39,Transport,Yes,Yes,No
2702,BI,Birbhum,Suri Sadar,kkpb,Male,26,Other,No,No,No
2703,BI,Birbhum,Suri Sadar,DwCq,Female,26,Other,No,No,No
2704,BI,Birbhum,Suri Sadar,fcGDx,Female,48,Other,Yes,Yes,Yes
2705,BI,Birbhum,Suri Sadar,Lnnff,Male,49,Other,No,No,Yes
2706,BI,Birbhum,Suri Sadar,NFTKPt,Female,64,Construction,No,No,No
2707,BI,Birbhum,Suri Sadar,foikS,Male,53,Transport,No,No,No
2708,BI,Birbhum,Suri Sadar,jWJGPf,Female,31,Transport,Yes,No,No
2709,BI,Birbhum,Suri Sadar,zkxZ,Male,51,Construction,No,No,No
2710,BI,Birbhum,Suri Sadar,nWmgZn,Male,25,Other,No,No,No
2711,BI,Birbhum,Suri Sadar,mDqTs,Male,48,Transport,No,Yes,Yes
2712,BI,Birbhum,Suri Sadar,XfTE,Male,49,Other,No,No,No
2713,BI,Birbhum,Suri Sadar,hjoZmk,Male,50,Other,No,No,No
2714,BI,Birbhum,Suri Sadar,OXmC,Female,39,Transport,Yes,Yes,No
2715,BI,Birbhum,Suri Sadar,EjsMG,Female,35,Other,No,No,No
2716,BI,Birbhum,Suri Sadar,wKzAN,Female,62,Other,Yes,Yes,Yes
2717,BI,Birbhum,Suri Sadar,wcKh,Female,41,Transport,Yes,Yes,No
2718,BI,Birbhum,Suri Sadar,SDBjW,Female,59,Transport,Yes,No,No
2719,BI,Birbhum,Suri Sadar,OWsdWi,Male,35,Construction,Yes,Yes,Yes
2720,BI,Birbhum,Suri Sadar,imyi,Male,43,Construction,No,No,No
2721,BI,Birbhum,Suri Sadar,yEtZhT,Female,35,Other,Yes,Yes,Yes
2722,BI,Birbhum,Suri Sadar,CtZksV,Male,50,Other,No,No,No
2723,BI,Birbhum,Suri Sadar,Wcpdrv,Female,33,Other,No,No,No
2724,BI,Birbhum,Suri Sadar,FlINA,Female,45,Construction,Yes,No,No
2725,BI,Birbhum,Suri Sadar,tpzagT,Female,45,Other,Yes,Yes,Yes
2726,BI,Birbhum,Bolpur,xUBCeO,Male,66,Other,No,No,No
2727,BI,Birbhum,Bolpur,Fidk,Female,52,Other,Yes,Yes,Yes
2728,BI,Birbhum,Bolpur,FdUV,Female,34,Transport,Yes,No,No
2729,BI,Birbhum,Bolpur,EXWacZ,Female,28,Transport,Yes,Yes,No
2730,BI,Birbhum,Bolpur,SrBQCl,Male,31,Other,No,No,No
2731,BI,Birbhum,Bolpur,yFgC,Male,48,Other,Yes,No,No
2732,BI,Birbhum,Bolpur,kIrp,Female,33,Other,Yes,Yes,Yes
2733,BI,Birbhum,Bolpur,tzekzD,Female,47,Construction,Yes,Yes,Yes
2734,BI,Birbhum,Bolpur,fIeD,Male,49,Other,No,No,No
2735,BI,Birbhum,Bolpur,LwtHMm,Female,20,Construction,Yes,Yes,Yes
2736,BI,Birbhum,Bolpur,abnmGc,Female,39,Other,No,No,No
2737,BI,Birbhum,Bolpur,CNgzKR,Female,19,Other,Yes,Yes,No
2738,BI,Birbhum,Bolpur,fOOAx,Female,33,Transport,Yes,Yes,Yes
2739,BI,Birbhum,Bolpur,JWQKq,Female,30,Construction,Yes,Yes,Yes
2740,BI,Birbhum,Bolpur,nnumd,Female,52,Transport,Yes,Yes,Yes
2741,BI,Birbhum,Bolpur,PmOdo,Male,41,Other,Yes,Yes,No
2742,BI,Birbhum,Bolpur,uDHnlV,Female,48,Construction,No,No,No
2743,BI,Birbhum,Bolpur,fqwaxU,Female,35,Other,Yes,Yes,Yes
2744,BI,Birbhum,Bolpur,NAGl,Male,42,Other,Yes,No,No
2745,BI,Birbhum,Bolpur,EieR,Male,26,Construction,Yes,Yes,Yes
2746,BI,Birbhum,Bolpur,JnGrO,Male,22,Other,Yes,No,No
2747,BI,Birbhum,Bolpur,NnvgTI,Female,30,Other,Yes,Yes,No
2748,BI,Birbhum,Bolpur,qpWFGR,Female,52,Construction,Yes,Yes,Yes
2749,BI,Birbhum,Bolpur,DAwf,Male,61,Other,No,No,No
2750,BI,Birbhum,Bolpur,iTEUhD,Female,36,Construction,Yes,Yes,No
2751,BI,Birbhum,Bolpur,XfUuOg,Male,42,Transport,No,No,No
2752,BI,Birbhum,Bolpur,nvRTQr,Female,35,Other,Yes,No,No
2753,BI,Birbhum,Bolpur,OTgXIF,Male,37,Transport,Yes,No,No
2754,BI,Birbhum,Bolpur,hHLC,Female,50,Other,No,No,No
2755,BI,Birbhum,Bolpur,JqtQft,Female,25,Construction,Yes,Yes,Yes
2756,BI,Birbhum,Bolpur,byvzDY,Female,47,Transport,Yes,Yes,Yes
2757,BI,Birbhum,Bolpur,kwSPP,Male,37,Transport,Yes,No,Yes
2758,BI,Birbhum,Bolpur,krlMg,Male,31,Other,Yes,Yes,Yes
2759,BI,Birbhum,Bolpur,riXLGe,Male,48,Construction,Yes,Yes,Yes
2760,BI,Birbhum,Bolpur,BgHbF,Male,55,Transport,Yes,Yes,Yes
2761,BI,Birbhum,Bolpur,WHma,Male,34,Other,Yes,Yes,Yes
2762,BI,Birbhum,Bolpur,LELyNT,Female,35,Other,Yes,Yes,Yes
2763,BI,Birbhum,Bolpur,dhfKjv,Female,41,Transport,Yes,Yes,Yes
2764,BI,Birbhum,Bolpur,GpakSM,Female,58,Other,No,No,No
2765,BI,Birbhum,Bolpur,ggtom,Male,24,Construction,Yes,Yes,No
2766,BI,Birbhum,Bolpur,PDThsD,Male,39,Construction,Yes,Yes,Yes
2767,BI,Birbhum,Bolpur,BSfR,Female,31,Other,Yes,Yes,Yes
2768,BI,Birbhum,Bolpur,hGppM,Female,30,Construction,Yes,Yes,Yes
2769,BI,Birbhum,Bolpur,kdWZnx,Male,26,Transport,No,No,No
2770,BI,Birbhum,Bolpur,CJmFpK,Female,32,Transport,Yes,Yes,Yes
2771,BI,Birbhum,Bolpur,PLSwc,Female,26,Other,Yes,Yes,Yes
2772,BI,Birbhum,Bolpur,lcKaDU,Female,37,Other,Yes,Yes,Yes
2773,BI,Birbhum,Bolpur,UZFw,Male,49,Construction,Yes,No,No
2774,BI,Birbhum,Bolpur,OQkAd,Female,51,Transport,Yes,No,No
2775,BI,Birbhum,Bolpur,mSTAaV,Female,49,Other,Yes,Yes,Yes
2776,BI,Birbhum,Bolpur,sCQk,Male,34,Construction,No,No,No
2777,BI,Birbhum,Bolpur,AkGEen,Male,33,Transport,Yes,Yes,Yes
2778,BI,Birbhum,Bolpur,RURGWb,Male,29,Construction,Yes,Yes,Yes
2779,BI,Birbhum,Bolpur,ppet,Male,31,Other,Yes,Yes,Yes
2780,BI,Birbhum,Bolpur,Knrk,Female,58,Other,Yes,No,No
2781,BI,Birbhum,Bolpur,waaL,Male,34,Construction,Yes,No,No
2782,BI,Birbhum,Bolpur,dLJL,Male,32,Other,No,No,No
2783,BI,Birbhum,Bolpur,uyDz,Male,45,Transport,Yes,Yes,Yes
2784,BI,Birbhum,Bolpur,qnxGoX,Female,33,Transport,Yes,No,No
2785,BI,Birbhum,Bolpur,BqxH,Male,40,Transport,Yes,No,No
2786,BI,Birbhum,Bolpur,pbfSP,Male,41,Other,No,No,No
2787,BI,Birbhum,Bolpur,aNPfcp,Male,49,Transport,Yes,No,No
2788,BI,Birbhum,Bolpur,CPYQ,Male,66,Other,No,No,No
2789,BI,Birbhum,Bolpur,ssiwMg,Male,19,Other,Yes,Yes,No
2790,BI,Birbhum,Bolpur,lNnlY,Female,36,Transport,Yes,No,No
2791,BI,Birbhum,Bolpur,TFml,Female,42,Construction,Yes,Yes,Yes
2792,BI,Birbhum,Bolpur,xCzGx,Male,32,Other,Yes,Yes,Yes
2793,BI,Birbhum,Bolpur,ynufW,Male,48,Other,No,No,No
2794,BI,Birbhum,Bolpur,lJxopl,Male,29,Construction,Yes,Yes,Yes
2795,BI,Birbhum,Bolpur,JlChjY,Female,36,Construction,Yes,Yes,No
2796,BI,Birbhum,Bolpur,WQAgmP,Male,30,Other,Yes,Yes,Yes
2797,BI,Birbhum,Bolpur,uQcsO,Male,36,Construction,Yes,Yes,Yes
2798,BI,Birbhum,Bolpur,NEnYR,Female,38,Construction,Yes,Yes,Yes
2799,BI,Birbhum,Bolpur,htRYfB,Male,51,Other,Yes,Yes,No
2800,BI,Birbhum,Bolpur,ICXQ,Male,35,Construction,Yes,Yes,No
2801,BI,Birbhum,Bolpur,MocjF,Female,24,Transport,Yes,Yes,Yes
2802,BI,Birbhum,Bolpur,yuyCK,Female,32,Other,Yes,Yes,Yes
2803,BI,Birbhum,Bolpur,ZOKoTd,Female,33,Transport,Yes,Yes,Yes
2804,BI,Birbhum,Bolpur,aegfsu,Male,48,Transport,Yes,Yes,No
2805,BI,Birbhum,Bolpur,cDMBpA,Female,45,Other,Yes,Yes,Yes
2806,BI,Birbhum,Bolpur,IFTA,Male,30,Transport,Yes,Yes,Yes
2807,BI,Birbhum,Bolpur,EanD,Male,48,Other,No,No,Yes
2808,BI,Birbhum,Bolpur,fOxwp,Male,56,Construction,Yes,Yes,Yes
2809,BI,Birbhum,Bolpur,vNKKdv,Female,34,Other,Yes,Yes,Yes
2810,BI,Birbhum,Bolpur,ZfZo,Male,32,Transport,Yes,No,No
2811,BI,Birbhum,Bolpur,kFbl,Male,35,Construction,Yes,No,No
2812,BI,Birbhum,Bolpur,qdGlQ,Male,32,Construction,Yes,Yes,No
2813,BI,Birbhum,Bolpur,wZdK,Male,40,Other,Yes,No,No
2814,BI,Birbhum,Bolpur,XqAo,Female,41,Other,No,No,No
2815,BI,Birbhum,Bolpur,Bkcfq,Male,51,Transport,Yes,Yes,No
2816,BI,Birbhum,Bolpur,zEOJ,Male,37,Transport,Yes,Yes,Yes
2817,BI,Birbhum,Bolpur,qeHHmp,Male,39,Construction,Yes,Yes,Yes
2818,BI,Birbhum,Bolpur,AjZz,Female,40,Other,Yes,No,No
2819,BI,Birbhum,Bolpur,AOkPDa,Female,45,Construction,No,No,No
2820,BI,Birbhum,Bolpur,wZLW,Male,23,Construction,Yes,Yes,Yes
2821,BI,Birbhum,Bolpur,fUoHnH,Female,31,Other,Yes,Yes,Yes
2822,BI,Birbhum,Bolpur,eNLqk,Female,54,Other,Yes,No,No
2823,BI,Birbhum,Bolpur,Ekmcwb,Female,31,Construction,Yes,Yes,Yes
2824,BI,Birbhum,Bolpur,wcuVpo,Male,47,Construction,Yes,Yes,Yes
2825,BI,Birbhum,Bolpur,ahjUpZ,Male,43,Other,Yes,Yes,Yes
2826,BI,Birbhum,Bolpur,SSUqpP,Female,35,Other,Yes,No,No
2827,BI,Birbhum,Bolpur,GMZXqI,Male,55,Other,Yes,Yes,No
2828,BI,Birbhum,Bolpur,TGFALs,Male,51,Other,No,No,No
2829,BI,Birbhum,Bolpur,gtbr,Female,52,Construction,Yes,Yes,Yes
2830,BI,Birbhum,Bolpur,WeQoi,Female,47,Transport,Yes,No,No
2831,BI,Birbhum,Bolpur,aQMA,Male,24,Other,No,No,No
2832,BI,Birbhum,Bolpur,zWcE,Male,23,Transport,Yes,Yes,Yes
2833,BI,Birbhum,Bolpur,JxrDL,Male,38,Other,Yes,Yes,Yes
2834,BI,Birbhum,Bolpur,kKjCn,Female,31,Transport,Yes,No,No
2835,BI,Birbhum,Bolpur,lFkxh,Male,34,Other,Yes,No,No
2836,BI,Birbhum,Bolpur,FVND,Male,32,Other,Yes,Yes,Yes
2837,BI,Birbhum,Bolpur,EiEHUn,Male,32,Construction,Yes,Yes,No
2838,BI,Birbhum,Bolpur,hSCidO,Female,34,Other,Yes,No,No
2839,BI,Birbhum,Bolpur,AQVkhH,Male,23,Other,Yes,Yes,Yes
2840,BI,Birbhum,Bolpur,ZMAeTw,Female,30,Other,Yes,No,No
2841,BI,Birbhum,Bolpur,VMqr,Female,23,Other,Yes,Yes,Yes
2842,BI,Birbhum,Bolpur,hjsZD,Male,36,Other,Yes,No,No
2843,BI,Birbhum,Bolpur,WRJA,Male,25,Other,No,No,No
2844,BI,Birbhum,Bolpur,sOGHlr,Female,29,Other,No,No,No
2845,BI,Birbhum,Bolpur,JqishN,Male,30,Other,No,No,No
2846,BI,Birbhum,Bolpur,XnWH,Female,45,Other,Yes,Yes,No
2847,BI,Birbhum,Bolpur,qneC,Male,47,Other,Yes,Yes,No
2848,BI,Birbhum,Bolpur,HGlnI,Female,35,Other,Yes,Yes,Yes
2849,BI,Birbhum,Bolpur,QTzY,Female,47,Other,No,No,No
2850,BI,Birbhum,Bolpur,xEgaZA,Female,54,Construction,Yes,Yes,Yes
2851,BI,Birbhum,Bolpur,pgQbw,Female,31,Construction,Yes,Yes,No
2852,BI,Birbhum,Bolpur,KJgYS,Female,42,Other,No,No,No
2853,BI,Birbhum,Bolpur,MOWmg,Male,42,Construction,No,No,No
2854,BI,Birbhum,Bolpur,tBFa,Male,35,Other,Yes,No,Yes
2855,BI,Birbhum,Bolpur,tLJOt,Female,23,Other,Yes,No,No
2856,BI,Birbhum,Bolpur,FMmxS,Female,29,Other,Yes,Yes,Yes
2857,BI,Birbhum,Bolpur,cizjE,Female,39,Other,Yes,Yes,Yes
2858,BI,Birbhum,Bolpur,llRP,Female,37,Other,Yes,Yes,Yes
2859,BI,Birbhum,Bolpur,nRcUHd,Male,42,Transport,No,No,No
2860,BI,Birbhum,Bolpur,VnNROo,Female,36,Other,Yes,Yes,Yes
2861,BI,Birbhum,Bolpur,sSJV,Female,38,Other,Yes,Yes,Yes
2862,BI,Birbhum,Bolpur,Znft,Male,39,Other,No,No,No
2863,BI,Birbhum,Bolpur,EUas,Female,30,Other,Yes,Yes,Yes
2864,BI,Birbhum,Bolpur,TTBOzr,Male,26,Other,No,No,No
2865,BI,Birbhum,Bolpur,jfiQ,Female,56,Construction,Yes,No,No
2866,BI,Birbhum,Bolpur,ZKean,Female,21,Transport,Yes,No,No
2867,BI,Birbhum,Bolpur,Siuc,Female,27,Other,Yes,Yes,Yes
2868,BI,Birbhum,Bolpur,fKUVN,Male,27,Transport,Yes,No,No
2869,BI,Birbhum,Bolpur,EqlU,Male,32,Transport,Yes,Yes,Yes
2870,BI,Birbhum,Bolpur,FNMIy,Female,28,Other,Yes,Yes,Yes
2871,BI,Birbhum,Bolpur,zNZVnR,Female,46,Transport,Yes,Yes,No
2872,BI,Birbhum,Bolpur,cKDE,Female,30,Other,Yes,No,No
2873,BI,Birbhum,Bolpur,jCurH,Male,28,Transport,No,No,No
2874,BI,Birbhum,Bolpur,fVBG,Female,33,Other,Yes,Yes,No
2875,BI,Birbhum,Bolpur,rPzRgJ,Female,43,Construction,Yes,No,No
2876,BI,Birbhum,Bolpur,Yrss,Female,30,Other,Yes,Yes,Yes
2877,BI,Birbhum,Bolpur,mTMGt,Female,29,Construction,Yes,Yes,Yes
2878,BI,Birbhum,Bolpur,ogeb,Female,27,Transport,Yes,Yes,Yes
2879,BI,Birbhum,Bolpur,mSqj,Male,38,Transport,No,No,No
2880,BI,Birbhum,Bolpur,eHfnZk,Male,23,Other,Yes,No,No
2881,BI,Birbhum,Bolpur,uwDxab,Female,49,Transport,Yes,Yes,No
2882,BI,Birbhum,Bolpur,EAflP,Male,42,Other,No,No,No
2883,BI,Birbhum,Bolpur,qMBijI,Female,33,Transport,Yes,Yes,Yes
2884,BI,Birbhum,Bolpur,OkSpo,Female,40,Transport,Yes,No,No
2885,BI,Birbhum,Bolpur,Xtynxp,Male,23,Construction,Yes,Yes,Yes
2886,BI,Birbhum,Bolpur,NvaVY,Female,43,Construction,No,No,No
2887,BI,Birbhum,Bolpur,pQiN,Male,33,Transport,Yes,Yes,Yes
2888,BI,Birbhum,Bolpur,PLkW,Female,40,Construction,Yes,Yes,Yes
2889,BI,Birbhum,Bolpur,Vrct,Female,50,Other,No,No,No
2890,BI,Birbhum,Bolpur,qWvie,Male,20,Other,No,No,No
2891,BI,Birbhum,Bolpur,AQXxGk,Male,28,Other,Yes,Yes,No
2892,BI,Birbhum,Bolpur,Jbld,Male,50,Other,No,No,No
2893,BI,Birbhum,Bolpur,cTqnYH,Female,25,Other,Yes,Yes,Yes
2894,BI,Birbhum,Bolpur,VLSCi,Male,63,Other,No,No,No
2895,BI,Birbhum,Bolpur,ZzIZu,Male,38,Transport,Yes,No,No
2896,BI,Birbhum,Bolpur,PCzt,Female,32,Other,No,No,No
2897,BI,Birbhum,Bolpur,CQmEPG,Female,45,Construction,Yes,No,No
2898,BI,Birbhum,Bolpur,mLxnSi,Male,25,Other,No,No,No
2899,BI,Birbhum,Bolpur,zuDDc,Female,29,Construction,Yes,Yes,Yes
2900,BI,Birbhum,Bolpur,CMTN,Male,45,Transport,Yes,No,Yes
2901,BI,Birbhum,Bolpur,HPAK,Female,40,Construction,Yes,Yes,No
2902,BI,Birbhum,Bolpur,pXBwcu,Male,31,Construction,Yes,Yes,Yes
2903,BI,Birbhum,Bolpur,NqlWv,Female,39,Other,Yes,Yes,Yes
2904,BI,Birbhum,Bolpur,MWBPOX,Female,43,Transport,Yes,No,No
2905,BI,Birbhum,Bolpur,dKPr,Male,42,Transport,Yes,Yes,Yes
2906,BI,Birbhum,Bolpur,PrPLW,Male,44,Other,Yes,No,No
2907,BI,Birbhum,Bolpur,zEAF,Male,38,Transport,Yes,Yes,Yes
2908,BI,Birbhum,Bolpur,pqoR,Male,40,Other,No,Yes,Yes
